,MMM,ABT,ABBV,ACN,ATVI,AYI,ADBE,AMD,AAP,AES,AET,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,APC,ADI,ANDV,ANSS,ANTM,AON,AOS,APA,AIV,AAPL,AMAT,APTV,ADM,ARNC,AJG,AIZ,T,ADSK,ADP,AZO,AVB,AVY,BHGE,BLL,BAC,BK,BAX,BBT
APH,0.9797578051893002,0.819883547644152,0.9079614810841942,0.9439247873900857,0.9403674471381263,0.5340512471299623,0.9748437426883203,0.8111961198791295,0.1566753839424864,-0.4722036562129335,0.9628212704908675,-0.01887613774901694,0.9047836086328366,0.5238186085569534,0.8220273565999388,0.28752522824861143,0.740815824604285,0.8405712020650804,0.9521707098079925,-0.05706056554391305,0.9231493682708267,0.921428544549999,0.2555441725031765,0.16026121398246437,0.9173489082227207,0.977753035839672,0.9315935409837051,0.9032127929006047,0.8469257384739662,0.925340040226407,0.935828517968342,0.7521252862800738,0.8991940304798638,0.29227431391600595,0.780870358806335,0.9580846569333726,0.9080592708105912,0.7730770216037847,0.4828817255067244,0.8251224239190533,0.8352877157093166,1.0,-0.6368998566819598,0.9633608039612367,0.7676380303999902,0.8950141236051635,0.9373972377299971,0.9733542808251726,0.9575237111098555,-0.6648907694438032,0.8335147591242685,0.9390586236475447,0.9439693330429639,0.7924157228750122,0.26459383010899507,-0.21331019123453898,0.9017397179286399,0.8805233146911293,0.416242716921649,0.9557416580169564,0.969191127697702,0.5316117549775409,0.761731371075854,0.9514253495813946,-0.5387520056526998,0.8703709992748467,0.8886754731275642,0.9564310822626412,-0.2169850268012423,0.8784569812103332
APC,-0.6495717120393395,-0.40311429064582416,-0.5242548387335294,-0.786631771453619,-0.7692296601278511,-0.6831363505799891,-0.700784505868245,-0.4784046026780809,-0.20879799874914318,0.8358236343479122,-0.7243301328122954,0.5252046948731719,-0.5714727574318182,-0.04023740812361155,-0.4925910792133621,0.10377290170028705,-0.6859886129800093,-0.4984912423633584,-0.6751930748356837,0.1774763358526878,-0.6020588681345224,-0.7264420045737419,-0.28208456115324465,0.18893555265257814,-0.7399331406288915,-0.609812534948116,-0.7638073059380208,-0.7171296571028649,-0.7885316090646723,-0.7748291089501962,-0.7518125299668781,-0.3762485188700236,-0.7651627194672853,0.35764605459926785,-0.49255261460399724,-0.6733367778481618,-0.8007050199290197,-0.17244043813279428,-0.34291834442664837,-0.37705000449880804,-0.6494039566330795,-0.6368998566819598,1.0,-0.5941323299531285,-0.6712093446895888,-0.6201196099185649,-0.6109443370982824,-0.6754671542565166,-0.7615263433576223,0.8960695238616683,-0.7265499023427777,-0.5618246409033131,-0.5344388079008958,0.8891966767729986,0.28103865263038325,0.5847401366066176,-0.4072980201421689,-0.7423485086555737,-0.43862911304573027,-0.5966819025401761,-0.6217920823880534,-0.5956922624794124,-0.7458757866847958,-0.7545043001384937,-0.19457177382048085,-0.6517397293185605,-0.42507994826336143,-0.5732145108022163,0.6677090827248333,-0.3478792935363528
ADI,0.9318001177096529,0.783781234812397,0.8503913117269346,0.9125423926716282,0.9172219891495482,0.4628591708167235,0.9464241885112765,0.8615946561448556,0.10530377646908272,-0.46285102154861363,0.9307004736254384,-0.014841270720221303,0.8851478131348935,0.5284546737944554,0.734221415922712,0.2758598447169857,0.731181449841942,0.8587155054219382,0.9238008466703096,-0.13608271067652378,0.901276550294409,0.9062801255241252,0.19015823659368464,0.15826134930560043,0.8589372033947168,0.9430493829828619,0.8967908282442132,0.8631270535694605,0.8096336048808531,0.9098747191598309,0.89028284105409,0.6937448418033275,0.8257225958232743,0.30251293693611003,0.7722216854436613,0.9004724985210081,0.8515609994549607,0.7481050017668528,0.4494906971297993,0.8166017098393528,0.7702896845803288,0.9633608039612367,-0.5941323299531285,1.0,0.7283809239181194,0.9022849405531403,0.9096629660305439,0.9342056737388805,0.9389032698095249,-0.6391003377862963,0.7809917611978315,0.9148922108471574,0.9342572474911308,0.6807070619110925,0.22369358400495662,-0.3006179833583508,0.9102933889187269,0.8553054564747808,0.42477041648199365,0.9424601041552958,0.9449749119182238,0.46758822666187827,0.7049082926485495,0.9236897215702982,-0.36768318848567777,0.7981248580493187,0.9182081614200553,0.9312410807529016,-0.1923933538931078,0.9060112874628861
ANDV,0.7549590114932904,0.7957671972175578,0.7585771447929103,0.802088630881565,0.7425161838232609,0.6376244728884776,0.7561425461389181,0.39465020702223336,0.43691133054389564,-0.6816947273301466,0.8486403695335502,0.005687131600010055,0.5711016244256254,0.034831144182807264,0.7726812478040231,0.44189454257815064,0.8014177647031236,0.4059049500398387,0.7782015990427643,0.2463346766019521,0.642778931220978,0.7158302666693175,0.5721669224195048,0.3301485288475997,0.6655404516753903,0.7453024063113795,0.7488505686497048,0.6023144014701793,0.7682375358983135,0.7280246105757491,0.6885763733641127,0.7401348769563874,0.7240791736230091,0.04421173640902534,0.769719272035034,0.728616495769009,0.7015279868836288,0.6149870425278623,0.7502991226062024,0.6819996072636718,0.838114150767191,0.7676380303999902,-0.6712093446895888,0.7283809239181194,1.0,0.6871903137830481,0.8494977990763004,0.7472721325697355,0.7716914581120253,-0.8349037410788862,0.7696309728656306,0.8374321980327456,0.5798475354154196,0.10217487879063154,0.19337171238876052,-0.21702385598431975,0.5197741409565452,0.7139007671666625,0.13095223671135786,0.6718175064191726,0.7328486278781821,0.6967636285433476,0.826002304643981,0.7462813621339394,-0.24524746109445478,0.7951535633830314,0.6191402477742306,0.8220496351158698,-0.5354639267065624,0.6092445257601714
ANSS,0.879952900814421,0.7888062425922129,0.8666258679559762,0.8771435067735358,0.9087633954634684,0.2928781454553312,0.9363947264169771,0.7734182129702732,-0.12491543338711207,-0.4885913989143957,0.8893939387394363,0.015035860659455879,0.8871685160224307,0.6174314064670373,0.6162153845575062,0.06929014095349442,0.5316129567071328,0.8494852738475479,0.8151574008051061,-0.24051313208083117,0.9698056746030705,0.86481952116186,0.026711712109009883,0.04852143395929943,0.7673351920093162,0.9002976510558883,0.8724068771439721,0.9074322007734151,0.6788073234659476,0.9024495941599491,0.8148561654273342,0.5334862003169667,0.7498047746505179,0.33195426235389325,0.59664735336046,0.8735710355649775,0.780495875972681,0.7170051266037477,0.32848142182516527,0.8689125396449695,0.6703494472303242,0.8950141236051635,-0.6201196099185649,0.9022849405531403,0.6871903137830481,1.0,0.8714072622073836,0.8525228067533349,0.8745655040407817,-0.6297409504264166,0.6229706144054065,0.8444822567976531,0.909944395133272,0.9180330083768231,0.007678548461361273,-0.3715631433286737,0.8846606653977913,0.7593308981523467,0.2660566330282701,0.9081650445312154,0.8763056574782178,0.2995935241081493,0.5773346337666017,0.9229946644242912,-0.5127703878568566,0.6446777071100438,0.8860839017619819,0.8412370233911596,-0.11413535335729076,0.8041876207703726
ANTM,0.9385502440545445,0.8966224175165765,0.9174209828437103,0.8838873815869233,0.8712238764052701,0.5151030547591231,0.9228963905163562,0.6539298303298159,0.2568347075269335,-0.49894298484832494,0.9681128347636503,0.1299024265853342,0.7992631933370165,0.3936712789928148,0.8566941388815515,0.4212848041319407,0.7643602317816517,0.6813593819093392,0.8875332879484155,0.11919135340926618,0.8560671942622294,0.8594516322208033,0.43036236741805345,0.33925608416948466,0.8204058559033162,0.9470493538656575,0.8626344959440299,0.7908914658528424,0.8164019286420613,0.8462894808545945,0.8401807417833131,0.8074603920222466,0.8410391829893629,0.3070579108052936,0.7987604519439155,0.8891076021758126,0.8187302714371816,0.8235027193413076,0.6758705452057204,0.8635463135479733,0.870155914310232,0.9373972377299971,-0.6109443370982824,0.9096629660305439,0.8494977990763004,0.8714072622073836,1.0,0.9170558068554234,0.8855599416516305,-0.7301277369578993,0.7885387206054073,0.9686869259583102,0.8388977614939492,0.8447624029250645,0.3186240159220787,-0.1270904747453613,0.8077738724225451,0.8136856676387263,0.2449281072787698,0.8716619321752361,0.9134098545134076,0.5692324433117348,0.7986788201303657,0.8881271093510051,-0.4529698514311609,0.8509329935892996,0.8409154750590776,0.943524671352962,-0.25318303899309125,0.8276344742109042
AON,0.9721097010058881,0.7913065845199527,0.8808772221019161,0.9233139064826974,0.9362337519797158,0.6037063446306312,0.953632595288271,0.7884595904231466,0.2127776617004845,-0.44454844249530345,0.9550017971316062,-0.020811358826089497,0.9082624939848583,0.4996468551660544,0.8408683350968224,0.2731669949153555,0.7747185213345151,0.8150662294331789,0.9355376384742468,0.009433909635209002,0.8791343913372608,0.9486002834584573,0.34104646781477727,0.2009933364399885,0.9315402664006127,0.9549690711379029,0.9274648468648596,0.891319895906268,0.8634288514263022,0.9094971089110646,0.9411106513240844,0.7615163627693494,0.916648984150202,0.25626496771689644,0.815597639299694,0.9534183622595354,0.9163340394886166,0.7411885472306532,0.5138964110900972,0.7973948812219814,0.8600480718488921,0.9733542808251726,-0.6754671542565166,0.9342056737388805,0.7472721325697355,0.8525228067533349,0.9170558068554234,1.0,0.9567341037002038,-0.6774802371689863,0.8463781238119282,0.9196159124828734,0.9093788594027428,0.5119158661163468,0.30099674991558706,-0.19634349169782106,0.8706375321203875,0.9152993804318623,0.42858063354080655,0.938770302025364,0.9550155503606733,0.5484070389997016,0.79042517422515,0.9353202859442783,-0.10693187778281811,0.9068204208002901,0.8330143752638915,0.9457156794029228,-0.2720245016080259,0.8356025182912185
AOS,0.9465391145665611,0.7161670232244953,0.834917936363797,0.9722296359833132,0.9670852411883236,0.6614960709422376,0.9604856211095734,0.8115561582121603,0.21381421742887505,-0.5836685631870335,0.9567514060611203,-0.20424148736418923,0.9040200945591444,0.42713331153065337,0.7748218950484536,0.20738910367246008,0.7943703019186495,0.8151773174623737,0.9482222230661761,-0.15306867347298933,0.8818769421414884,0.9569120698707587,0.26095043317246186,0.06267439957902513,0.9281467115468869,0.918118595226634,0.9612491438105518,0.9458397058817978,0.9123932710693792,0.9760133212201884,0.9388225726459641,0.6587699805574581,0.9008435467326474,0.08841297600017385,0.7971298962549915,0.9297629060947105,0.949671328017581,0.6198745934843408,0.4674691916676547,0.7237873492881151,0.8318494960085625,0.9575237111098555,-0.7615263433576223,0.9389032698095249,0.7716914581120253,0.8745655040407817,0.8855599416516305,0.9567341037002038,1.0,-0.7417131492025473,0.867528694866,0.8758321894583776,0.887275709819033,0.8685569024260259,0.13680909629096832,-0.3888837931807661,0.8352138409378724,0.9379140022166429,0.5324315680532293,0.9078199989823734,0.9399746367600763,0.6171077069674962,0.7958011670107404,0.9665396259021473,-0.2604492150597543,0.8700011719009685,0.8213019821260483,0.9160690660247723,-0.40433681472881583,0.8048207313307767
APA,-0.6668744436292089,-0.5856272553464928,-0.6181792612448006,-0.7727260033013097,-0.7256154915233288,-0.6756345406055094,-0.6927131689972801,-0.3811728312178677,-0.38403516144487626,0.8341725128679318,-0.781767904306148,0.3194796134820376,-0.492975904041924,0.10882572367367835,-0.6158273014988884,-0.20407649035851333,-0.776054376833395,-0.3822410557773503,-0.7229967456003452,-0.05458186508662394,-0.5710488691066377,-0.723636399736625,-0.49005663024342383,-0.049626653504683434,-0.6930497245267404,-0.6531963633034452,-0.7094988514365177,-0.5942524517042681,-0.7962195784566335,-0.7191627598532974,-0.7085488054748587,-0.5374451871290024,-0.7520558807594431,0.25790291699480394,-0.5988086110337706,-0.6661802925576285,-0.738674025249605,-0.33201907932985375,-0.6024615336523257,-0.4711629229858337,-0.771866405073141,-0.6648907694438032,0.8960695238616683,-0.6391003377862963,-0.8349037410788862,-0.6297409504264166,-0.7301277369578993,-0.6774802371689863,-0.7417131492025473,1.0,-0.7785793375217269,-0.6926298736064426,-0.5004395262252158,0.6893942712050908,0.05985959818058189,0.44423135912097106,-0.40271062350274595,-0.6940596206008199,-0.27434380226288746,-0.5765863037296108,-0.6244056443708801,-0.6827505422748316,-0.8287344854825487,-0.7218286067431863,0.5657734730930561,-0.707068316261578,-0.470947256512838,-0.6519716337426659,0.677742463807845,-0.415703041171112
AIV,0.8306436089649412,0.6196600967724089,0.6897377817333451,0.8567383942164839,0.8182642104323062,0.7947341856630684,0.7966314879784824,0.6251275957198502,0.465989430183019,-0.5901974683027529,0.852233024880946,-0.29967079420450515,0.6665957902538377,0.08598335868851575,0.8105912601824462,0.328108174129095,0.8618532213941791,0.5870878217940153,0.9306049183430595,0.04263026558892223,0.6374845500550065,0.8485815523400917,0.471906888524605,0.08299864764908946,0.9104764169130822,0.8063616410304985,0.805738262530212,0.7308159719187421,0.9407328529360405,0.803149503997316,0.8825798883174226,0.6903959445670727,0.9201998516854236,-0.12426945074504357,0.7727565066337153,0.8482092405626381,0.9115556081294491,0.4666021401017453,0.5744968551464563,0.47990240238192644,0.8750504925601469,0.8335147591242685,-0.7265499023427777,0.7809917611978315,0.7696309728656306,0.6229706144054065,0.7885387206054073,0.8463781238119282,0.867528694866,-0.7785793375217269,1.0,0.7993735074555657,0.6973037841097357,-0.8334495617992144,0.2590987695475927,-0.2203686777287595,0.6148864636243746,0.8470645102381624,0.5877697206328351,0.7363798917699746,0.8021007219494287,0.741216064415746,0.944688353047247,0.7997201842787283,0.06194336041756893,0.9156174401227167,0.5859372969434695,0.8106594074566467,-0.5230893624746235,0.6132353756354025
AAPL,0.9317078999173922,0.8943037523328192,0.8878658707380969,0.8486834486250844,0.8582483637562222,0.4904369006590671,0.906093763588681,0.6761326683727067,0.26412529737455853,-0.4502135184857738,0.9337001044565738,0.1505095724386301,0.7802000242211788,0.40036800677489087,0.8541227100931439,0.4240888132412243,0.77373819851344,0.6904188857212429,0.9003087532986249,0.1547728547525705,0.8298857141416651,0.8409375245808116,0.4482733091244282,0.3773392797630157,0.8212339877003231,0.9506646068188961,0.8437360008602012,0.7552738371257464,0.8051016592896751,0.8190784122420139,0.8397659452326041,0.8351143006202055,0.8376110760925589,0.3407934732426302,0.8108804736212702,0.9016475030998647,0.7979658324357484,0.8482170341333247,0.6735437865436434,0.8499780710463485,0.8795804772736677,0.9390586236475447,-0.5618246409033131,0.9148922108471574,0.8374321980327456,0.8444822567976531,0.9686869259583102,0.9196159124828734,0.8758321894583776,-0.6926298736064426,0.7993735074555657,1.0,0.8530180762679962,-0.10599781792695465,0.3927392913528445,-0.05811066019249759,0.8153031902833184,0.8084819775512133,0.22840618058648238,0.8962694868166852,0.9043855232835656,0.5285077578187218,0.7954317981004938,0.8522302513839796,-0.5294352194703366,0.8740843150512836,0.845069711594783,0.94828429741582,-0.20878190398082053,0.8313992614680262
AMAT,0.9245014916901311,0.7358755700559069,0.8450133799795516,0.8581982654676169,0.9070587183351331,0.3084098288833738,0.9416590833785294,0.9002465297068837,-0.1024060119756693,-0.3623699567697006,0.8626732682618965,-0.021909062636141258,0.911241293507151,0.7038473460002906,0.6625658492789486,0.08369325159040562,0.5643036056417069,0.9438049737765911,0.8774092332818005,-0.22818335811494517,0.9502425132205438,0.8494858502233084,0.01031575824316584,0.046530226901017484,0.8651562932478872,0.9435815978075202,0.8775019480052109,0.8698426405111555,0.7222168139710856,0.8822091506463215,0.8965093732603187,0.6190270424586258,0.8222834604283317,0.41054748897411525,0.6286472863752303,0.9238105266628595,0.8381957018002174,0.7503929749617173,0.2516557796976723,0.8140184087610158,0.6804854950148829,0.9439693330429639,-0.5344388079008958,0.9342572474911308,0.5798475354154196,0.909944395133272,0.8388977614939492,0.9093788594027428,0.887275709819033,-0.5004395262252158,0.6973037841097357,0.8530180762679962,1.0,0.5050383012649573,0.16321997097980948,-0.21737995196481683,0.9504643757917374,0.8056565197686939,0.4068131694744658,0.9732077355232679,0.9247327752365675,0.2779709531053819,0.5965565781552533,0.9024557257874811,-0.4549231905948477,0.7268837235771415,0.9167549182056277,0.8688842237860268,0.003203839564013255,0.8690884453473204
APTV,0.6932724092469286,0.8372922068369184,0.79430990560055,0.844262272278506,0.8590083341666496,-0.5202172769297895,0.9300767060408337,0.909277154486846,0.9263269596930307,0.6414672951238256,0.8083749972880754,0.2608748457825503,0.09306441378876171,0.8723883094228104,0.580821874962192,0.5570478998523413,-0.5646034182107919,-0.6332462334488255,-0.7175750992716546,0.5357118698202656,0.8249934505993552,0.6387397006449608,0.7330458751918668,0.590122230000176,-0.8640157725616845,-0.6289310009296282,0.8184424665024441,0.8225819263846692,-0.6200364161153846,0.8830783564398371,-0.8002389330013959,0.5568121257792438,-0.8862249348671113,0.02883033254922361,0.807778487698581,-0.12441968447552014,-0.8721731152378339,0.41139250935251725,0.7879831317059244,0.9087485672490063,0.8102636593408615,0.7924157228750122,0.8891966767729986,0.6807070619110925,0.10217487879063154,0.9180330083768231,0.8447624029250645,0.5119158661163468,0.8685569024260259,0.6893942712050908,-0.8334495617992144,-0.10599781792695465,0.5050383012649573,1.0,0.6042118734266189,0.7678713043473802,0.541167441425207,-0.7327679334734944,-0.3318709739134951,0.881983572988409,0.5323455949578558,0.8826404690086914,-0.8427460915132502,0.7545881496561998,0.44013581450895983,-0.2235630363678611,0.9123421539017861,0.8288120248903654,0.8499320254991817,0.9426740256581564
ADM,0.2896446563248097,0.40385950227307066,0.32612302422075173,0.05792560939109157,0.03559036874791536,0.20927338224097242,0.12828815039884936,0.055878501504549566,0.5231671754436479,0.4127703869392458,0.21518129769861008,0.578381443462502,0.1460064603774629,0.0594789122134451,0.5528158004496948,0.7263793228761358,0.29106850549915986,0.0020055587406393295,0.25588734637225713,0.6191919687416715,0.03315660278441285,-0.2640016444621215,0.5414186574154939,0.7122649567252844,0.18186683577150606,0.2772774257311906,0.06573714064204192,-0.5058631974991972,0.18789724567512964,-0.0016734893529138214,0.14277192435601982,0.584007468021062,0.18918922778205208,0.4783318185910767,0.47946203995707243,0.21916527610337716,0.0925928408589788,0.5679665945642833,0.548459242073664,0.2779486357971201,0.42817043413819666,0.26459383010899507,0.28103865263038325,0.22369358400495662,0.19337171238876052,0.007678548461361273,0.3186240159220787,0.30099674991558706,0.13680909629096832,0.05985959818058189,0.2590987695475927,0.3927392913528445,0.16321997097980948,0.6042118734266189,1.0,0.6534490663368626,0.25630054975001637,0.18284505408580307,-0.06250897148078911,0.1784428925864863,0.2658749569573976,0.2624592025367392,0.2394565035068055,0.04604236657668777,0.31443056613487597,0.4221809574103449,0.23330207957565124,0.3878005115020839,0.153318795763703,0.3702997549889531
ARNC,-0.13884012976080476,0.08736434392575093,-0.05582570638203241,-0.4081220674814079,-0.38984660257651205,-0.2183092741366426,-0.2958733588030938,-0.38080302634358165,0.22219705296666287,0.616099254861937,-0.27968781710407886,0.6232469443654192,-0.3008865964529589,-0.0012071754842577366,0.14197224151427745,0.3449040048634403,-0.22061937210935045,-0.3541004764224172,-0.23972740140551066,0.6574067448894908,-0.313189422061218,-0.6034508823624541,0.3151536218157904,0.5707117586232863,-0.24521591999818232,-0.1426885828830406,-0.357902442414651,-0.706342332801321,-0.2985094513129289,-0.4651288612368102,-0.28172067559074054,0.24268050914720307,-0.18178239332742974,0.45544055611056417,-0.12583644472192126,-0.18028683476759325,-0.3397955738950241,0.25377799311697813,0.20558364328174553,-0.009543162767882585,-0.016919459048088593,-0.21331019123453898,0.5847401366066176,-0.3006179833583508,-0.21702385598431975,-0.3715631433286737,-0.1270904747453613,-0.19634349169782106,-0.3888837931807661,0.44423135912097106,-0.2203686777287595,-0.05811066019249759,-0.21737995196481683,0.7678713043473802,0.6534490663368626,1.0,-0.18059385488968674,-0.3236027917194621,-0.3639497133813633,-0.22107543093938894,-0.21002668586505255,-0.1330016724458753,-0.16083810542334265,-0.38210431168812037,0.04357488013446709,-0.04696719444657693,-0.2090586924645597,-0.14777157919556513,0.4900749233651711,-0.12958946967376825
AJG,0.879701520125753,0.7527320469775097,0.8468971207245165,0.8026541451407637,0.8307506578572591,0.24503653145091708,0.8848789789830936,0.8703095617603895,-0.11907273965976112,-0.2059566317102401,0.8153213064669822,0.14462498707448,0.9226900294080838,0.7346759843312951,0.6297823302754044,0.15905773897711273,0.4873970115644784,0.9133078993507446,0.8239550530043667,-0.20419682350858592,0.9162379185433441,0.7856073523787983,-0.021312703442833356,0.12117257476877132,0.7828729712751803,0.9040849730662683,0.8002820267310491,0.7945462367210294,0.6326638938399056,0.8255190131590867,0.8145264344915332,0.5658408067518936,0.7284011115609484,0.518032810736115,0.6192684122372406,0.8638233974981767,0.7488833901636659,0.7936161933691019,0.25360207766607834,0.8245769609125169,0.6457917883607446,0.9017397179286399,-0.4072980201421689,0.9102933889187269,0.5197741409565452,0.8846606653977913,0.8077738724225451,0.8706375321203875,0.8352138409378724,-0.40271062350274595,0.6148864636243746,0.8153031902833184,0.9504643757917374,0.541167441425207,0.25630054975001637,-0.18059385488968674,1.0,0.7462867599062347,0.37398829332515515,0.919152885963302,0.8917675160908798,0.2205653216438642,0.49461211811034483,0.8560319187530436,-0.5637500657769382,0.6478608175187969,0.9241838487403045,0.8486147919038016,0.08958199230846846,0.9001946138886997
AIZ,0.8858375727435649,0.605439374500876,0.7308675030162183,0.9009496982970706,0.9189402304606974,0.7213927593294239,0.8986155134266867,0.7736597581285085,0.3395023918060964,-0.5505220527629533,0.8895977361833992,-0.24547874456766228,0.8379254432417826,0.3937560978063872,0.7505391411857755,0.21211349366774238,0.8494339040466553,0.7355306048621386,0.8797522745326997,-0.04156264400933277,0.776281348512496,0.8918630246699614,0.3571993308773241,0.14004340871975884,0.8975353647636255,0.8439123454000323,0.9448548585896845,0.9130698371195763,0.9156107761526906,0.9192347046346682,0.9179305905367608,0.679924705868826,0.879404688736096,0.09488084484131225,0.8457804587936257,0.8742214666177072,0.9173616843052215,0.5749944045405065,0.45208228484897706,0.6666368552832342,0.80509667855504,0.8805233146911293,-0.7423485086555737,0.8553054564747808,0.7139007671666625,0.7593308981523467,0.8136856676387263,0.9152993804318623,0.9379140022166429,-0.6940596206008199,0.8470645102381624,0.8084819775512133,0.8056565197686939,-0.7327679334734944,0.18284505408580307,-0.3236027917194621,0.7462867599062347,1.0,0.5332033942942319,0.8480069529368647,0.8941126447217973,0.6437092384472798,0.8084944397108249,0.8898840937188547,0.16063742382629095,0.863916107055457,0.7673634815261756,0.8742668620653018,-0.4911845852745072,0.7623911509790383
T,0.4135624350883704,0.030326202319898417,0.2111429738548735,0.5107932248091147,0.4769852318370653,0.5095579665199453,0.404556427101994,0.5821006219413601,0.15459824364004315,-0.259972738507525,0.3807337798722247,-0.5820017255425834,0.4416828345436968,0.12600241567111728,0.26008257300840887,-0.13032816818118007,0.4222367872327995,0.5001125666528914,0.5209174006758847,-0.4668845950524813,0.31800375970299455,0.5125633810924735,-0.09224533947608747,-0.43301506591307115,0.610865317930324,0.3727115093420407,0.47035338058695947,0.46967853981328533,0.6105371174984934,0.5275792304457365,0.5560507448237478,0.063264161774682,0.5472000180434605,-0.3503676582843542,0.2908028602767351,0.44657704237313384,0.6334776376195033,-0.059356491738408415,-0.04965610163275455,-0.004138341096689027,0.316695492852908,0.416242716921649,-0.43862911304573027,0.42477041648199365,0.13095223671135786,0.2660566330282701,0.2449281072787698,0.42858063354080655,0.5324315680532293,-0.27434380226288746,0.5877697206328351,0.22840618058648238,0.4068131694744658,-0.3318709739134951,-0.06250897148078911,-0.3639497133813633,0.37398829332515515,0.5332033942942319,1.0,0.3506251299883574,0.4454493143034658,0.404746635628397,0.4274645364958649,0.4842614938769745,0.350045549577838,0.41084336403378513,0.2590169596455536,0.32792178446927894,-0.3338975678046288,0.2964808107567055
ADSK,0.9325653933853787,0.7677827551525515,0.8445599504491079,0.8779435250514899,0.9309507521005123,0.38056069371826956,0.9558922798000614,0.8699060268346901,-0.017302779680301226,-0.42281558092453864,0.8929287822366914,-0.019494806082635655,0.8911758931982745,0.6487730668877507,0.697537183660915,0.11841485970000622,0.6541444846771816,0.8988090574112616,0.895391609923103,-0.12651194900395293,0.9329298311964924,0.8704598055809493,0.13015410085810378,0.12192910661114553,0.8670640503761465,0.9508515389834407,0.9077757142303997,0.8857573069446526,0.7585422229124352,0.8962294356687168,0.9082992754451185,0.6889513160944198,0.8441217427885996,0.37816060149476294,0.7011160784868037,0.9430587084964293,0.8440187405504797,0.7609990391223396,0.3459338714380308,0.8403877700179749,0.7371555092813357,0.9557416580169564,-0.5966819025401761,0.9424601041552958,0.6718175064191726,0.9081650445312154,0.8716619321752361,0.938770302025364,0.9078199989823734,-0.5765863037296108,0.7363798917699746,0.8962694868166852,0.9732077355232679,0.881983572988409,0.1784428925864863,-0.22107543093938894,0.919152885963302,0.8480069529368647,0.3506251299883574,1.0,0.9320303355458325,0.33299863228483667,0.6671663391891248,0.9063978957915595,-0.32610327149913704,0.7903965422809716,0.9136514596968075,0.9103948451946382,-0.087617518134338,0.867551870109776
ADP,0.9695739600257458,0.776909255789982,0.875641099040647,0.9213161665084936,0.9200472582574072,0.5293409413864251,0.9551932383593009,0.8212934861817308,0.17200652514392187,-0.45511417034308804,0.9344467639314561,-0.00814621532362608,0.9129425648870676,0.536394373675321,0.8108346897801816,0.2816471042309475,0.742655157959294,0.8310074889270244,0.913639273771095,-0.05345827966304124,0.9023851355291465,0.8921857097237946,0.24866022051534184,0.19252988740364774,0.9024859298524547,0.9588816653107538,0.9240179148875004,0.895212853353437,0.8443229866116855,0.911761916559479,0.9298224804284273,0.7473728906305455,0.8784200431266279,0.3162176028398686,0.7813839340816973,0.9253332852949867,0.8982790863593398,0.7747046860167917,0.4684676944562851,0.8148799482026167,0.8175995986613336,0.969191127697702,-0.6217920823880534,0.9449749119182238,0.7328486278781821,0.8763056574782178,0.9134098545134076,0.9550155503606733,0.9399746367600763,-0.6244056443708801,0.8021007219494287,0.9043855232835656,0.9247327752365675,0.5323455949578558,0.2658749569573976,-0.21002668586505255,0.8917675160908798,0.8941126447217973,0.4454493143034658,0.9320303355458325,1.0,0.5340995304365389,0.7413320014523785,0.9320664969198288,-0.38832811797539774,0.832516730571348,0.8910068496761469,0.9401293254843932,-0.21881734507478248,0.881295415334806
AZO,0.5631829577031883,0.400956594455323,0.47666392324923645,0.6388908147476032,0.50260499612662,0.9089038617740267,0.5043352479409897,0.17869259926518155,0.809435018704442,-0.5410757781637381,0.625364619239249,-0.25058713336873406,0.38126233538333143,-0.24705012807770274,0.7449180424565557,0.5646520895679505,0.7917288812957429,0.12557409920261878,0.6001831864135921,0.2887932667185812,0.3014861653791699,0.4040407183945537,0.6752342265714095,0.2681482026566898,0.5903780601285031,0.46192614454320374,0.5899268457370112,0.23216925103157263,0.7735778871952738,0.5569712596662812,0.5609258171739637,0.6130192379807223,0.6227907107909495,-0.30648392643170796,0.6968182180137514,0.46944838889853746,0.6517889999506252,0.25740735787079777,0.6979292802339894,0.2588138446997739,0.7238221609324998,0.5316117549775409,-0.5956922624794124,0.46758822666187827,0.6967636285433476,0.2995935241081493,0.5692324433117348,0.5484070389997016,0.6171077069674962,-0.6827505422748316,0.741216064415746,0.5285077578187218,0.2779709531053819,0.8826404690086914,0.2624592025367392,-0.1330016724458753,0.2205653216438642,0.6437092384472798,0.404746635628397,0.33299863228483667,0.5340995304365389,1.0,0.7630058447770728,0.5413694310929251,-0.3407790288893249,0.7258388869927299,0.2746038255384473,0.5530267553192582,-0.7565373131826992,0.3556895783045656
