date,MMM,ABT,ABBV,ACN,ATVI,AYI,ADBE,AMD,AAP,AES,AET,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,APC,ADI,ANDV,ANSS,ANTM,AON,AOS,APA,AIV,AAPL,AMAT,APTV,ADM,ARNC,AJG,AIZ,T,ADSK,ADP,AZO,AVB,AVY,BHGE,BLL,BAC,BK,BAX,BBT
2013-04-22,105.8,36.89,44.2,74.94,14.48,71.03,44.53,2.46,79.07,12.92,55.02,146.79,49.72,41.85,86.29,34.28,29.79,58.99,70.8,90.45,32.0,,97.85,164.96,25.93,49.01,400.4571,,35.28,263.55,35.64,15.52,50.37,66.66,38.61,81.02,41.6,72.38,56.2,40.33,113.42,36.9,81.05,42.66,51.55,75.02,68.25,60.6,17.4725,69.21,30.99,56.9528,13.08,,32.22,24.33,42.05,46.81,38.73,36.24,65.5,378.76,132.06,40.89,,23.36,11.72,27.15,69.13,29.77
2013-04-23,107.39,37.21,45.14,76.3,14.58,71.66,44.87,2.53,80.55,13.15,55.55,149.03,50.67,42.61,85.18,35.47,30.57,59.12,71.58,91.69,31.99,,98.77,166.42,26.09,49.8,404.3539,,35.53,268.9,35.91,16.3,50.64,67.45,40.62,81.9,41.16,73.64,56.3,40.82,112.76,36.99,81.57,43.43,53.82,76.73,69.33,61.13,18.34,70.46,31.02,58.0185,13.43,,32.55,24.36,42.16,47.28,39.0,37.26,66.36,383.62,131.89,41.29,,23.49,12.07,27.54,69.85,29.97
2013-04-24,107.87,36.52,44.32,77.81,14.7,72.42,44.67,2.61,81.18,13.24,56.99,147.55,51.56,42.85,85.8,36.091,30.44,59.0,71.58,89.23,32.04,,98.28,165.85,26.195,49.7,407.1337,,35.53,268.78,36.13,16.45,50.9,67.42,41.6,81.0,41.15,72.65,55.82,41.15,104.93,37.185,83.32,43.46,55.2,77.58,73.33,61.16,18.665,71.34,31.13,57.9231,13.63,,32.39,25.23,42.14,47.69,37.04,37.56,66.67,383.95,132.08,42.25,,23.67,12.31,27.85,69.53,30.23
2013-04-25,104.88,36.49,44.24,79.33,14.71,73.22,45.05,2.68,83.0,13.46,56.88,150.91,52.57,42.73,86.01,42.482,30.12,59.28,71.0,98.82,32.25,,98.89,166.19,26.2,49.53,404.9545,,35.94,274.7,36.1,16.22,50.76,68.13,42.28,83.84,41.39,73.98,53.41,40.94,108.66,37.645,84.12,43.65,54.56,78.3,73.75,61.29,18.7875,72.48,30.93,58.3399,14.15,,33.18,25.17,42.21,46.6,37.28,37.87,66.77,398.26,131.13,41.55,,22.545,12.44,27.78,69.09,30.67
2013-04-26,103.79,36.46,45.84,78.66,14.82,72.73,44.91,2.64,82.94,13.47,57.01,149.47,53.2,41.3,85.59,42.61,30.33,58.86,70.55,99.34,32.34,,100.94,166.89,25.985,49.09,401.1107,,36.07,254.81,36.0,16.59,50.54,67.75,40.87,82.97,41.16,73.48,53.26,40.54,108.38,37.15,83.84,43.3,53.84,78.01,72.87,59.0,18.9575,72.27,30.74,59.6007,14.14,,33.47,24.81,42.27,46.52,37.04,37.31,66.59,406.73,130.22,41.45,,22.015,12.42,27.89,69.49,30.57
2013-04-29,103.83,36.73,45.23,81.13,14.93,72.37,45.06,2.68,83.02,13.66,56.16,151.81,54.04,41.46,86.54,43.03,30.58,59.47,71.49,98.66,32.93,,105.58,168.44,26.4,49.25,409.9395,,36.61,249.74,36.15,16.81,51.31,67.63,41.31,83.04,41.35,74.18,54.06,40.55,106.67,37.45,84.51,43.66,53.86,78.87,72.9,59.67,18.7825,73.16,31.03,61.4457,14.4,,34.03,25.26,42.43,47.15,37.3,38.21,67.14,403.87,131.05,41.71,,22.23,12.38,28.08,70.56,30.82
2013-04-30,104.71,36.92,46.05,81.44,14.96,72.96,45.08,2.82,83.88,13.86,57.44,155.68,54.44,41.44,86.96,43.91,30.82,61.25,72.77,98.0,33.12,,105.73,171.77,26.755,49.26,412.6973,,36.51,253.81,36.25,16.9,51.43,68.41,41.42,83.99,41.88,74.53,54.12,40.71,104.21,37.76,84.76,43.99,53.4,80.86,72.92,60.35,18.8575,73.88,31.11,63.2542,14.51,,33.94,25.5,42.45,47.54,37.46,39.38,67.34,409.09,133.04,41.45,,22.06,12.31,28.22,69.87,30.77
2013-05-01,104.55,36.89,45.55,79.77,14.74,70.58,44.71,3.22,84.34,13.8,58.25,150.72,54.38,41.31,85.69,43.64,29.865,59.13,72.63,96.67,32.65,,104.39,170.44,26.335,48.4,410.6252,,36.32,248.23,35.91,16.6,51.23,68.28,41.19,83.93,41.76,72.96,53.84,39.82,104.54,37.765,83.23,43.88,50.87,79.95,72.27,61.3,18.345,73.42,30.93,62.7557,14.47,,33.58,25.29,42.54,47.34,37.56,38.19,66.82,410.28,132.24,40.69,,22.345,12.14,27.7,68.91,30.35
2013-05-02,106.04,37.06,43.99,79.49,14.85,70.95,45.69,3.41,84.59,13.83,58.35,152.39,54.94,41.48,89.04,44.32,30.35,59.88,73.15,96.2,32.4,,106.49,172.54,26.465,48.25,415.2198,,36.65,252.55,35.97,16.94,51.17,69.38,42.13,83.85,42.13,73.56,54.85,40.08,105.59,37.895,84.79,44.21,53.89,73.93,73.42,62.44,18.8775,73.8,30.93,63.6457,14.79,,33.6,25.38,43.09,47.81,37.56,38.53,67.39,407.58,130.7,41.3,,22.475,12.19,27.94,70.7,30.6
2013-05-03,107.83,36.8,44.68,79.5,15.18,73.51,47.01,3.6,84.56,13.82,59.0,153.61,55.36,41.55,89.8,45.27,31.365,61.27,73.42,98.17,32.6,,106.46,173.95,26.615,48.69,423.2829,,36.51,258.05,36.55,17.02,51.08,70.23,44.52,83.56,41.88,75.8,54.57,40.87,106.48,38.58,86.6,45.0,55.47,74.59,73.82,63.31,19.13,75.24,30.46,64.2828,14.83,,34.2,25.86,43.58,47.45,37.34,39.52,69.23,411.11,129.79,42.39,,22.67,12.24,28.38,70.25,30.94
2013-05-06,107.84,35.85,44.59,78.82,14.88,73.48,46.49,3.61,84.91,13.83,58.69,155.81,55.61,42.0,89.38,45.06,33.075,61.55,73.63,97.07,34.42,,107.2,172.66,26.26,49.1,431.2058,,36.08,255.72,36.05,17.0,50.46,70.06,45.48,83.08,41.67,76.64,54.4,40.85,104.83,38.58,87.62,45.82,57.74,74.37,73.51,63.5,19.3075,76.02,31.09,65.8156,14.81,,33.88,26.07,43.89,47.92,37.09,39.6,68.685,413.49,130.76,42.54,,22.7,12.88,28.2,70.31,31.16
2013-05-07,108.01,36.06,44.91,79.05,14.94,74.18,45.602,3.54,85.58,13.96,59.07,156.73,55.38,42.4,90.03,45.15,33.735,62.18,74.28,96.35,35.63,,107.22,173.49,26.55,49.31,429.0436,,36.47,257.73,36.1,16.98,51.07,70.24,44.6,83.55,41.98,77.35,54.98,41.19,104.46,38.945,86.74,45.78,58.04,74.82,74.71,63.71,19.3525,76.7,31.31,65.5225,14.72,,34.34,25.92,43.99,48.06,37.52,39.54,68.65,418.95,133.0,43.02,,22.745,12.9,28.41,68.58,31.51
2013-05-08,108.2,36.29,43.49,80.0,15.26,74.76,45.32,3.83,85.12,13.9,59.35,156.74,55.91,42.94,91.15,45.29,33.665,63.53,75.3,96.6,35.91,,107.29,174.34,26.34,49.69,437.2518,,36.52,258.68,35.77,17.34,50.12,70.31,44.35,84.63,41.73,76.99,55.1,41.74,105.07,38.99,87.67,46.08,57.38,75.46,75.05,64.8,19.3225,77.76,31.36,66.2628,14.85,,34.4,26.61,44.35,47.87,37.83,39.98,68.56,419.27,132.77,43.47,,22.71,13.02,28.39,71.27,31.52
2013-05-09,109.92,36.18,44.24,80.09,14.39,75.37,43.97,3.86,84.72,13.22,59.49,157.28,54.85,43.16,91.01,45.61,32.915,63.37,75.27,98.19,35.68,,106.81,176.43,25.855,49.43,436.1757,,36.35,260.16,35.42,17.38,48.83,70.21,44.07,83.56,41.88,76.54,54.81,41.79,104.56,39.125,86.99,46.38,56.06,75.1,75.39,64.47,19.395,81.47,31.45,65.2528,14.92,,33.91,26.37,44.35,47.52,37.33,39.75,70.0,415.33,132.57,42.91,,22.945,12.91,28.18,70.99,31.35
2013-05-10,110.48,36.17,45.01,80.48,14.95,75.2,44.02,3.95,85.43,13.31,59.1,160.49,53.95,43.63,91.21,46.7,33.075,64.15,75.4,104.14,36.87,,119.86,177.19,26.05,49.39,440.5551,,36.68,263.63,35.52,17.76,48.82,70.08,44.18,83.1,42.03,78.2,54.84,41.84,106.72,40.145,86.45,46.79,54.41,75.89,75.89,64.5,19.4875,83.33,31.89,64.7099,14.97,,34.06,26.1,44.35,47.38,37.36,39.75,70.03,420.95,133.29,43.44,,22.985,13.02,28.29,70.76,31.41
2013-05-13,110.5,36.35,44.54,79.92,14.68,73.75,43.61,4.17,85.0,13.01,59.25,161.04,53.84,43.04,90.84,46.71,32.96,63.97,75.63,104.86,37.07,,120.52,176.05,25.845,49.4,439.2038,,36.92,264.51,35.64,17.72,48.67,69.79,44.64,82.96,41.98,79.05,54.48,41.8,106.89,39.92,86.81,46.25,55.28,75.16,76.01,65.54,19.5075,83.28,32.19,64.9628,14.69,,33.99,25.59,44.75,47.95,37.0,38.9,70.08,415.76,134.79,42.87,,22.8,12.98,28.82,70.46,31.74
2013-05-14,110.59,37.05,45.35,80.55,15.14,76.85,44.04,4.26,86.12,13.13,59.39,164.71,54.56,43.97,91.59,46.9,32.735,64.86,77.4,107.86,36.28,,121.68,177.23,26.02,50.36,443.9936,,37.06,268.33,35.87,18.1,48.87,71.51,46.08,83.73,42.44,80.86,54.96,42.69,107.94,40.41,88.77,46.34,56.71,76.36,78.0,65.92,19.9275,83.03,32.73,63.4085,14.79,,34.06,25.68,45.2,48.64,37.23,39.42,70.81,417.56,136.64,43.51,,22.83,13.34,29.95,70.49,32.26
2013-05-15,111.5,37.66,46.03,80.76,14.9,77.01,45.07,4.38,86.4,13.08,59.83,165.38,54.81,45.68,92.38,48.03,32.955,65.83,78.09,105.208,36.22,,123.88,178.64,26.395,50.66,458.4029,,37.46,266.56,36.21,18.81,49.41,72.78,45.58,84.33,42.74,81.54,55.01,42.93,107.42,40.68,88.17,46.69,58.15,75.91,77.83,66.44,19.975,81.89,33.0,61.2642,14.8,,34.71,25.5,45.58,49.57,37.53,39.43,71.74,418.28,137.18,44.36,,22.785,13.44,30.21,70.55,32.49
2013-05-16,111.07,36.83,46.21,80.61,14.86,76.82,44.56,3.83,85.42,12.86,59.53,164.13,54.32,44.99,92.77,46.93,31.975,66.27,77.8,101.82,36.85,,123.61,177.36,26.16,50.16,452.3869,,37.18,264.12,35.92,19.12,49.05,72.23,44.91,83.21,42.5,80.46,54.4,42.72,104.97,40.71,87.81,46.5,58.18,76.07,76.84,66.22,19.81,80.89,32.94,62.0825,14.66,,34.16,25.5,45.55,49.3,37.38,39.78,70.98,413.5,138.02,44.19,,22.63,13.36,29.86,71.85,32.18
2013-05-17,111.39,36.59,47.17,82.24,14.94,77.53,44.61,4.07,86.16,12.99,60.04,167.22,55.24,45.56,94.33,47.49,32.605,67.34,77.31,102.9,37.59,,125.5,178.08,26.405,50.0,455.0446,,37.44,269.9,36.28,19.01,49.64,73.32,45.23,84.45,42.67,81.69,54.99,43.36,105.63,41.645,90.03,47.02,62.24,76.44,77.81,66.29,19.855,81.3,33.08,61.8942,14.96,,35.0,25.83,45.52,49.84,37.44,37.11,71.99,411.29,138.69,44.28,,22.875,13.43,30.44,72.94,32.55
2013-05-20,111.72,37.81,46.26,82.53,15.18,77.29,44.29,4.1,86.52,12.93,59.14,167.24,55.58,46.34,94.81,47.89,29.865,66.32,77.2,100.03,37.8,,127.15,179.62,26.145,49.8,454.7193,,37.34,267.63,36.19,18.59,49.47,74.4,44.89,83.92,42.72,81.71,54.82,43.5,102.18,40.965,91.23,46.87,64.9,75.73,77.49,66.11,19.93,84.08,33.08,63.2757,14.91,,34.4,26.28,45.32,50.29,37.22,36.99,71.05,409.05,140.64,44.46,,23.03,13.51,30.41,72.94,32.66
2013-05-21,112.01,37.72,46.54,82.9,15.57,77.33,44.02,4.02,87.18,13.0,60.27,167.21,55.84,46.75,94.86,47.28,29.27,66.94,77.04,102.67,38.16,,130.2,180.88,26.22,49.08,453.9385,,36.92,268.86,36.15,17.95,49.36,75.11,44.96,84.64,42.69,81.53,54.65,43.69,104.24,40.5,91.37,46.56,63.28,75.35,78.1,66.18,19.82,84.36,33.2,62.8085,14.67,,34.71,26.28,45.21,50.6,36.94,37.48,71.03,427.84,141.46,44.29,,23.145,13.44,30.09,73.04,32.72
2013-05-22,110.79,37.72,46.76,82.52,15.29,76.33,43.17,3.96,85.8,12.84,59.53,164.02,55.33,46.24,95.12,46.12,28.78,66.43,74.17,100.57,37.3,,130.04,179.03,25.715,48.79,445.1547,,36.9,262.96,35.39,17.93,48.59,74.44,44.31,82.17,42.03,80.81,54.46,43.26,104.53,38.82,89.21,45.55,61.98,72.58,77.81,65.75,19.4,83.37,32.34,63.0505,14.54,,34.14,26.07,44.79,49.94,36.62,36.57,70.26,417.72,138.56,43.42,,22.83,13.31,29.78,72.3,32.64
2013-05-23,110.41,37.48,46.59,82.52,15.54,75.86,42.77,4.01,84.08,12.9,60.39,162.62,55.06,45.74,94.17,46.35,29.58,66.61,73.63,99.88,36.98,,128.08,178.44,25.51,48.76,441.8364,,36.86,261.8,34.91,18.19,48.28,74.69,44.53,81.58,41.8,80.39,54.58,43.11,105.62,39.0,89.64,45.49,62.01,73.44,77.98,65.26,19.465,81.85,31.87,63.1628,14.6,,34.16,25.62,44.66,50.05,36.74,36.46,69.93,418.9,138.99,43.68,,22.63,13.21,29.64,72.15,32.87
2013-05-24,110.27,37.76,45.44,82.22,15.61,75.24,42.43,4.05,83.39,12.66,59.31,161.98,54.95,45.59,93.93,46.04,29.315,66.44,73.7,99.17,36.7,,127.23,181.63,25.385,48.73,437.0967,,37.09,261.74,34.53,18.21,47.71,75.27,44.69,81.72,41.33,80.2,54.44,42.93,105.91,39.17,89.34,45.37,61.23,73.85,76.98,65.73,19.445,81.66,31.61,63.5928,14.5,,33.88,25.44,44.48,49.71,36.75,36.08,69.85,415.81,138.58,43.66,,22.195,13.24,29.51,71.51,32.82
2013-05-28,111.59,38.56,45.39,83.09,15.75,75.59,42.91,4.05,83.63,12.42,60.89,166.49,55.11,46.43,94.71,46.56,28.095,67.75,72.22,101.19,36.45,,124.77,183.03,25.22,48.82,441.0756,,37.07,267.29,34.38,18.12,46.56,76.16,45.17,81.5,41.6,82.52,54.37,43.39,106.2,39.325,91.46,45.48,62.16,74.87,78.72,66.03,19.52,82.39,31.22,63.0627,14.87,,34.14,25.77,44.81,49.97,36.18,37.07,70.49,418.95,136.58,44.37,,22.25,13.35,30.09,72.31,33.14
2013-05-29,111.13,37.72,43.88,82.95,15.28,74.3,42.6,3.98,82.16,12.37,60.29,164.89,55.69,46.05,94.63,46.36,27.975,67.49,70.41,99.24,35.97,,122.62,181.13,24.65,48.55,434.5892,,36.44,265.53,33.73,17.83,46.19,75.83,45.52,79.44,40.93,82.12,53.9,42.94,104.39,39.115,90.5,45.62,61.24,74.55,78.0,66.3,19.355,84.29,30.22,63.5642,14.8,,33.43,25.74,44.46,49.64,35.91,37.1,69.77,416.75,136.66,43.77,,21.97,13.48,30.09,71.34,33.32
2013-05-30,111.42,37.68,44.55,82.84,14.99,75.03,43.19,4.04,82.07,12.31,62.45,167.3,56.52,46.05,94.89,47.09,28.12,69.0,69.77,101.13,36.18,,124.23,180.97,24.915,48.83,435.8154,,36.43,266.83,34.23,17.67,46.09,76.14,46.21,78.77,40.91,83.94,54.72,43.5,105.22,39.225,90.11,46.24,61.33,75.06,79.38,66.41,19.55,84.75,30.33,64.5114,15.25,,33.31,25.47,44.82,50.58,35.5,37.9,69.81,417.94,133.36,44.01,,21.78,13.83,30.55,72.0,33.46
2013-05-31,110.27,36.67,42.69,82.11,14.43,75.07,42.91,4.0,81.52,12.2,60.38,164.0,55.69,45.45,94.41,46.12,28.41,66.92,68.5,97.58,35.75,,123.29,177.09,24.63,48.24,436.0446,,36.1,269.2,34.04,17.57,45.82,75.71,44.46,77.84,39.94,81.52,54.08,43.15,100.53,38.95,87.47,45.93,61.65,74.5,76.97,63.67,19.6,82.13,30.26,64.2478,15.2,,32.23,25.5,43.68,49.74,34.99,37.73,68.72,408.83,132.66,43.5,,21.58,13.66,30.06,70.33,32.92
2013-06-03,110.61,37.16,43.36,82.1,14.63,74.87,43.46,3.96,82.55,12.29,59.68,163.06,56.4,45.51,94.77,45.91,28.21,65.74,68.7,95.48,36.85,,123.57,174.03,24.7,47.47,434.2488,,36.46,266.88,33.88,17.73,46.14,76.47,44.75,77.42,40.31,81.03,52.68,43.34,99.13,39.35,88.55,45.82,60.51,73.61,77.5,63.72,19.52,84.57,30.99,64.3885,15.43,,32.65,25.56,43.12,49.58,35.07,37.38,69.55,411.21,135.24,43.26,,21.68,13.55,30.21,70.44,33.09
2013-06-04,110.02,36.8,43.63,81.25,14.39,74.27,44.39,4.01,81.99,12.28,59.36,163.73,55.81,45.42,95.39,44.65,28.255,65.85,67.89,92.56,35.88,,119.91,176.66,24.53,46.68,429.9796,,36.21,265.7,34.02,17.65,46.05,76.06,44.1,76.63,39.81,82.18,53.26,42.97,97.29,38.86,87.52,46.13,59.44,72.91,77.44,63.08,19.12,84.35,30.36,64.1871,15.54,,33.0,25.14,42.94,48.98,35.67,36.7,68.97,407.8,136.05,43.1,,21.68,13.36,29.9,69.78,32.96
2013-06-05,108.59,36.3,43.04,79.58,14.3,73.39,43.84,3.91,81.55,12.07,58.22,159.59,55.19,44.53,94.1,44.3,27.475,64.79,67.29,90.81,35.38,,120.34,173.58,24.27,45.86,430.2799,,35.71,267.17,34.05,16.95,45.61,74.76,43.9,75.87,39.61,79.73,52.9,42.67,94.6,38.37,86.26,45.39,57.53,72.5,75.68,62.91,19.08,84.74,29.96,63.5871,15.145,,32.6,24.6,42.59,48.62,35.26,36.12,67.86,405.31,134.26,42.3,,21.36,13.09,29.01,68.83,32.48
2013-06-06,108.67,36.64,43.5,79.55,14.62,73.96,43.57,3.94,83.23,12.28,59.37,163.07,56.57,45.01,94.55,44.56,27.395,64.37,68.04,92.92,35.19,,122.0,178.31,24.515,46.49,432.7523,,35.81,267.83,34.2,16.64,45.67,76.24,44.86,78.48,40.02,81.02,52.55,42.54,97.49,38.635,86.9,45.47,58.86,74.31,76.44,64.03,19.285,85.8,30.02,62.6371,14.95,,32.65,24.78,43.16,49.42,35.81,35.97,67.94,415.39,134.5,42.79,,21.41,13.2,29.51,69.52,32.68
2013-06-07,111.11,37.51,44.0,80.9,14.73,75.56,44.12,3.91,84.32,12.51,60.27,166.18,57.03,45.15,95.09,45.26,28.705,64.14,67.26,94.38,35.45,,124.12,178.37,24.725,47.46,440.3049,,36.15,276.87,34.91,17.02,46.15,78.04,45.28,78.77,39.87,83.07,52.94,43.1,98.81,38.86,87.98,46.21,58.68,74.43,77.39,65.55,19.39,84.73,29.79,63.1158,15.49,,32.91,24.99,43.77,49.97,35.45,36.65,68.91,416.68,134.48,43.39,,21.79,13.38,29.85,69.97,33.23
2013-06-10,110.81,37.49,43.92,81.55,14.55,75.8,44.09,4.06,83.62,12.26,60.97,168.5,56.8,44.73,94.99,44.75,28.125,63.5,67.45,91.91,35.29,,125.04,176.49,24.655,47.3,445.5551,,36.23,281.07,34.26,17.26,45.91,78.28,45.95,76.45,39.82,83.14,53.71,42.93,98.31,38.91,88.08,45.95,58.09,73.87,79.56,65.17,19.42,85.61,29.52,62.6985,15.46,,33.1,25.08,43.71,50.7,35.99,35.97,68.78,418.75,133.45,43.55,,21.715,13.3,30.16,70.24,33.43
2013-06-11,110.22,36.83,43.59,80.41,14.2,74.94,43.12,3.96,82.69,12.31,61.78,165.91,56.41,44.4,94.9,43.84,28.135,62.84,66.31,93.03,34.77,,125.09,177.42,24.53,47.25,440.3449,,36.16,274.78,33.83,16.92,45.36,76.52,44.92,75.82,39.86,82.52,54.81,42.54,97.93,38.375,86.2,45.02,57.01,72.85,78.38,65.2,19.165,84.4,28.88,62.5142,15.19,,33.12,24.69,43.78,50.05,35.76,35.33,68.11,415.0,131.08,42.97,,21.45,13.12,29.49,69.77,33.31
2013-06-12,109.03,36.44,42.77,79.71,14.18,74.91,42.72,3.9,82.35,12.18,61.37,164.88,56.08,43.92,94.79,42.52,28.2,61.88,65.21,91.35,34.22,,123.79,178.57,24.27,47.02,436.426,,35.6,271.67,33.18,16.88,45.2,74.72,44.66,74.6,40.49,81.11,54.75,42.22,96.37,38.045,85.88,44.15,57.28,72.34,78.07,64.84,19.115,84.45,28.25,61.7414,15.25,,32.89,24.54,43.48,50.08,35.62,34.93,67.33,416.0,129.3,42.69,,21.22,13.06,29.06,69.75,32.96
2013-06-13,111.2,36.7,43.15,81.08,14.51,76.45,43.3,3.95,82.75,12.39,61.59,169.85,57.46,44.49,95.34,42.64,28.465,63.36,67.24,93.41,34.67,,126.46,180.35,24.675,47.41,438.9385,,35.76,275.79,33.89,17.01,45.92,75.21,45.94,76.48,40.88,82.99,54.56,42.73,98.51,38.52,87.45,45.1,58.32,73.96,78.93,65.53,19.33,85.12,29.16,62.2807,15.6,,33.39,24.6,44.37,50.86,36.3,35.88,68.28,419.5,134.56,43.2,,21.7,13.21,29.48,70.75,33.42
2013-06-14,111.03,36.81,43.21,80.55,14.56,75.84,42.84,3.94,82.48,12.36,60.53,165.85,57.51,44.0,96.35,42.56,28.01,62.98,67.75,92.22,35.02,,126.45,177.79,24.835,46.87,437.9575,,35.58,273.99,34.1,16.93,45.51,72.97,45.38,77.33,41.01,81.86,54.93,42.76,97.42,38.1,86.11,44.95,57.16,73.53,78.16,64.89,19.285,84.89,28.93,61.4357,15.41,,33.08,24.36,44.35,50.56,35.91,35.09,68.01,423.34,134.59,43.04,,21.67,13.07,29.13,70.6,32.78
2013-06-17,111.91,36.89,43.01,82.45,14.73,76.86,43.39,4.05,82.48,12.25,61.49,168.72,57.58,44.38,96.57,42.94,27.665,63.3,67.43,91.32,35.87,,124.94,178.82,24.84,47.42,443.5681,,35.79,278.06,34.19,16.95,45.57,73.84,45.15,76.92,41.05,82.64,55.66,41.9,99.08,39.5,87.05,45.95,57.61,75.85,78.77,65.38,19.53,86.52,28.81,61.7142,15.78,,33.27,24.33,44.85,51.35,35.76,35.43,68.7,424.83,134.26,43.44,,21.635,13.21,29.37,70.73,33.11
2013-06-18,112.97,37.51,43.54,82.93,14.59,78.37,43.36,4.09,83.69,12.17,62.65,170.04,57.77,44.8,96.58,42.84,28.14,63.99,68.09,92.39,36.25,,125.67,179.84,25.04,47.67,450.7603,,36.15,281.76,34.56,17.22,45.9,74.98,45.14,77.29,41.16,83.39,55.86,42.36,101.5,39.64,87.0,46.66,57.11,76.51,79.64,65.63,19.635,87.12,28.88,61.6814,15.97,,33.83,24.63,45.36,51.82,36.17,35.13,69.6,425.33,134.9,44.11,,21.595,13.27,29.77,70.88,33.38
2013-06-19,111.57,36.21,43.04,81.83,14.23,77.61,45.78,4.07,84.07,11.68,61.82,168.01,57.34,43.52,96.16,42.56,27.415,63.4,65.4,91.09,36.1,,123.71,178.73,24.455,47.05,450.7903,,35.19,278.16,33.73,17.06,44.79,74.23,44.81,74.44,40.64,81.53,55.56,41.83,99.18,39.135,86.26,46.04,57.41,75.17,78.52,63.89,19.39,86.57,28.14,60.4285,15.7,,33.26,24.33,43.85,51.03,35.25,35.505,69.04,420.75,130.77,43.4,,21.61,13.19,29.65,69.66,32.99
2013-06-20,108.78,35.17,41.06,79.52,13.88,75.87,44.895,3.87,82.88,11.43,60.82,161.47,56.95,42.32,94.28,41.25,26.78,62.25,63.28,88.47,35.48,,120.22,173.09,23.655,46.57,442.8124,,34.34,273.44,32.68,16.73,43.19,72.92,44.27,70.44,39.57,79.06,54.14,40.66,96.28,37.805,83.11,44.67,55.32,72.89,77.48,62.86,18.41,84.93,27.56,59.5482,15.07,,32.61,24.045,42.7,50.22,34.35,34.56,68.2,412.65,127.97,41.87,,21.315,12.89,28.97,68.1,32.98
2013-06-21,109.59,35.58,42.62,79.4,13.55,75.14,44.77,4.0,80.74,11.48,61.79,159.74,56.66,42.98,94.59,40.75,26.075,61.97,62.89,88.492,35.84,,121.52,172.63,23.93,47.23,440.9055,,34.93,273.36,33.17,16.34,43.78,73.31,43.69,71.99,39.45,79.16,54.34,40.38,98.28200000000001,38.195,83.44,45.16,54.13,72.25,79.4,63.26,18.295,85.04,27.89,59.0714,15.075,,33.09,23.94,43.1,50.24,34.47,34.21,68.68,411.98,131.69,41.67,,21.275,12.69,28.45,69.96,33.68
2013-06-24,107.5,34.97,41.89,79.16,13.49,74.58,43.6,4.05,80.22,11.41,62.16,154.76,55.68,42.31,93.55,41.41,25.48,61.23,62.66,87.99,35.77,,120.22,172.16,24.005,46.6,435.3299,,34.63,270.61,32.79,16.13,43.57,72.01,42.32,71.09,39.4,77.45,53.61,40.42,96.14,37.48,82.97,44.03,51.9,71.17,79.98,62.84,17.845,82.18,28.07,57.5057,14.98,,32.93,23.37,42.68,49.4,34.46,33.48,68.38,414.99,133.54,41.08,,21.015,12.3,27.86,69.47,33.22
2013-06-25,108.24,35.11,42.63,79.66,13.78,74.89,44.37,4.15,81.39,11.67,62.16,156.58,56.82,42.48,94.61,41.91,25.595,62.21,63.15,88.38,35.41,,121.54,174.1,24.38,46.88,433.5331,,34.93,272.08799999999997,33.41,16.46,43.91,73.23,43.35,72.9,40.13,79.26,53.55,40.88,96.37799999999999,38.195,85.08,44.52,53.34,71.68,79.89,63.69,18.04,82.64,28.92,57.5185,15.27,,33.17,23.76,42.96,49.82,35.03,34.04,68.84,421.48,135.44,42.09,,21.065,12.67,28.27,69.5,33.83
2013-06-26,109.68,35.6,43.38,79.56,13.74,74.66,45.68,4.14,79.75,11.91,62.96,157.68,57.26,42.34,96.13,42.76,25.21,62.66,63.87,92.75,35.78,,123.29,178.36,24.66,47.76,437.2618,,35.27,277.57,33.84,16.17,44.6,73.9,43.62,73.83,40.26,80.33,55.04,41.07,99.6,38.76,86.34,45.07,54.1,72.14,80.21,64.44,18.115,83.17,29.42,56.8671,14.965,,33.58,23.25,43.19,50.26,35.33,34.64,69.35,413.99,135.2,42.16,,21.015,12.76,28.33,69.74,33.88
2013-06-27,110.24,35.36,43.13,80.22,14.04,76.12,45.93,4.08,80.02,11.96,63.59,161.0,58.2,43.08,92.78,42.69,26.045,62.75,65.86,93.79,36.69,,125.86,180.07,24.985,48.3,438.9735,,35.45,277.55,34.38,16.31,44.48,75.12,44.48,74.23,40.46,81.69,55.31,42.0,98.99,39.71,86.03,45.37,52.79,74.04,81.7,64.96,18.605,84.06,29.98,56.2542,14.91,,33.71,23.61,43.87,50.91,35.63,34.92,69.37,422.87,136.47,42.73,,21.07,13.01,28.72,69.7,34.12
2013-06-28,109.35,34.88,41.34,71.96,14.26,75.52,45.56,4.08,81.17,11.99,63.54,163.94,58.12,42.76,91.57,42.55,26.0,62.29,65.72,92.24,37.04,,126.22,181.03,25.21,48.12,440.6252,,34.99,277.69,34.44,16.42,44.78,74.76,44.7,73.17,41.23,80.88,55.83,42.3,98.66,38.97,85.93,45.06,52.32,73.1,81.84,64.35,18.14,83.83,30.04,56.6471,14.92,,33.91,23.46,43.69,50.91,35.4,33.94,68.86,423.69,134.91,42.76,,20.77,12.86,28.05,69.27,33.88
